EL_CYCLE,FROM_STMT,TO_STMT,OFFICE,CAND_NAME,CAND_ID,BORO_DIST,TERMND,CNTRS_NO,CNTNS_NO,NET_CNTNS,MATCH_AMT,I_NO,I_CNTNS_NO,I_AMT,SML_NO,SML_AMT,PUBFND_PMT,NET_EXPND,CAND_CLASS,MAX_NO,MAX_AMT,LIMIT,NAME_1
2009,1,16,5,"Abraham, Isaac (ID:1231-P)",1231,33,false,233,248,54769,23204,0,0,0,185,21249,88550,141367.65,P,4,11000,2750,7457.92
2009,1,16,5,"Arroyo, Maria (ID:838-P)",838,17,false,536,584,210088.2,33054,8,44,57830,414,53394,42932,197597.81,P,20,55000,2750,4000
2009,1,16,5,"Baer, Kenneth (ID:1206-P)",1206,33,false,265,336,28348.95,13871,0,0,0,256,15066,80646,100528.6,P,1,8250,2750,1215.7
2009,1,16,5,"Baez, Maria (ID:591-P)",591,14,false,464,527,79775,18905,0,0,0,412,30325,70170,153045.68,P,2,5500,2750,15258.24
2009,1,16,5,"Balberg, Stuart (ID:1450-NP)",1450,35,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Barron, Charles (ID:DD-P)",DD,42,false,201,218,15923,7868,1,1,1000,193,8653,38700,47408.59,P,1,2750,2750,750
2009,1,16,5,"Behar, Steven Anthony (ID:60-P)",60,19,false,310,462,31838,14998,1,5,50,290,18553,98557,136362.44,P,0,0,2750,7500
2009,1,16,5,"Belsky, Simon (ID:1315-P) *",1315,48,true,55,54,9055,4929,0,0,0,14,1155,0,17381.29,P,1,8075,2750,0
2009,1,16,5,"Berardelli, Gene (ID:1404-P)",1404,46,false,25,26,2644.66,975,0,0,0,21,1385,0,2411.9,P,0,0,2750,293.13
2009,1,16,5,"Berkley, Carlton (ID:1273-P)",1273,9,false,147,152,11300.79,5990,0,0,0,141,6690,0,2205.18,P,0,0,2750,3114.22
2009,1,16,5,"Bernace, Victor (ID:560-P)",560,7,false,269,284,17158.33,15316,0,0,0,267,15956,88550,104676.55,P,0,0,2750,0
2009,1,16,5,"Biviano, Douglas (ID:1345-P)",1345,33,false,314,373,28893.19,15942,0,0,0,301,21558.51,88550,116212.26,P,0,0,2750,173.39
2009,1,16,5,"Borukhov, Aron (ID:1392-P) *",1392,29,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Boyland, Tracy (ID:HQ-P)",HQ,41,false,319,383,41592.77,11144,0,0,0,279,16545.89,53642,95166.5,P,0,0,2750,12757.28
2009,1,16,5,"Brewer, Gale (ID:399-P)",399,6,false,338,345,87957.64,0,0,0,0,287,39279,0,82200.12,P,4,13079.64,2750,0
2009,1,16,5,"Bristol, Carlos (ID:1162-P)",1162,42,false,216,331,12592.2,7615,0,0,0,210,10587.2,41160,53377.22,P,0,0,2750,4500.05
2009,1,16,5,"Brown, Melvin (ID:1371-P)",1371,37,false,14,15,659.97,390,0,0,0,14,659.97,0,440,P,0,0,2750,104.97
2009,1,16,5,"Burns, Richard (ID:1412-NP)",1412,23,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Burton III, Arthur (ID:827-P) *",827,14,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Cabrera, Fernando (ID:1256-P)",1256,14,false,362,420,78953.51,17630,6,50,3475,315,23465,90318,164509.14,P,8,22000,2750,22283.13
2009,1,16,5,"Capano, Robert (ID:709-P)",709,43,false,256,315,45042.73,22000,0,0,0,227,24995,88550,132861.79,P,3,8300,2750,105.68
2009,1,16,5,"Carrington, William (ID:1293-P)",1293,36,false,130,140,8205.71,5920,0,0,0,128,5725,33300,38510.77,P,0,0,2750,1750
2009,1,16,5,"Cassino, Anthony (ID:1171-P)",1171,11,false,280,357,112655.31,25189,4,21,9575,194,25365.36,88550,199657.38,P,14,38500,2750,10
2009,1,16,5,"Castellanos, Francesca (ID:DT-P)",DT,10,false,218,230,14150,13405,0,0,0,218,14150,75240,92587.12,P,0,0,2750,0
2009,1,16,5,"Cedano, Lenny (ID:1356-P) *",1356,10,true,1,1,100,100,0,0,0,1,100,0,0.5,P,0,0,2750,0
2009,1,16,5,"Ceder, David (ID:891-UN) *",891,50,true,34,35,2520,2407,0,0,0,34,2520,0,421.54,UN,0,0,2750,0
2009,1,16,5,"Chain, Heidi (ID:1258-NP)",1258,29,false,306,446,266120.3,18401,0,0,0,266,22265,0,265610.59,NP,5,220547.3,2750,2
2009,1,16,5,"Chandra, Ashok (ID:1285-P)",1285,4,false,451,579,63906,17555,0,0,0,391,25310,84732,139173.47,P,0,0,2750,7003.11
2009,1,16,5,"Chin, Margaret (ID:98-P)",98,1,false,1301,1729,174862.88,50007,1,1,1000,1171,74476.88,110688,287761.78,P,5,14100,2750,3319.89
2009,1,16,5,"Choe, John (ID:1376-P)",1376,20,false,476,541,108965.24,26913,2,10,1375,408,27548.25,107333,215105.39,P,8,22175,2750,110.8
2009,1,16,5,"Chou, Evergreen (ID:235-P)",235,20,false,37,40,3051.58,1739,0,0,0,34,1274,0,3040.58,P,0,0,2750,0
2009,1,16,5,"Chou, Yen (ID:1280-NP)",1280,20,false,626,751,528882.67,0,0,0,0,317,32622.67,0,527684.66,NP,64,226275,2750,90
2009,1,16,5,"Claxton, Marquez (ID:1229-P)",1229,31,false,254,284,29393,14838,0,0,0,234,16968,83478,96788.96,P,2,6500,2750,7882.28
2009,1,16,5,"Clifton, Terry (ID:1417-P) *",1417,41,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Cohen, Albert (ID:1394-P)",1394,29,false,208,206,35745.93,18515,0,0,0,173,17960.93,106795,133816.16,P,1,2750,2750,490.83
2009,1,16,5,"Cohen, Michael (ID:1196-P)",1196,29,false,198,226,41640.85,11904,9,84,8795,174,12609,80328,121973.37,P,3,12031.85,2750,0
2009,1,16,5,"Como, Anthony (ID:1198-UN) *",1198,30,true,1,2,175,175,0,0,0,1,175,0,0,UN,0,0,2750,0
2009,1,16,5,"Comrie, Leroy (ID:420-P)",420,27,false,659,944,178769.11,31380,11,91,7071,511,46771,88330,245116.47,P,13,35750,2750,0
2009,1,16,5,"Constantinides, Costa (ID:1188-NP) *",1188,22,true,92,109,9853,5723,0,0,0,88,6303,0,4878,NP,0,0,2750,0
2009,1,16,5,"Cooke, Thomas (ID:1297-P)",1297,19,false,260,380,30125,15045,0,0,0,240,12855,71157,117677.84,P,3,9420,2750,0
2009,1,16,5,"Cooper, Bryan (ID:1428-NP)",1428,2,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Cornegy, Jr., Robert (ID:1267-P)",1267,36,false,293,329,26702.26,14650,1,8,100,279,16834.37,87060,111943.49,P,0,0,2750,2450
2009,1,16,5,"Crowley, Elizabeth (ID:530-P)",530,30,false,341,422,94716.63,18635,0,0,0,275,26420,88550,174074.54,P,10,27500,2750,422.26
2009,1,16,5,"Dais, Landon (ID:1333-P)",1333,9,false,363,404,21888,12058,0,0,0,354,15728,58260,79971.17,P,1,2750,2750,0
2009,1,16,5,"D'Alessio, Neal (ID:1369-P)",1369,4,false,169,177,7199.71,5483,0,0,0,161,5408,0,3754.58,P,0,0,2750,3562.58
2009,1,16,5,"Daley, Rodrick (ID:1237-P) *",1237,45,true,187,223,10226,8551,0,0,0,185,9151,0,396.96,P,0,0,2750,0
2009,1,16,5,"Davila, Maritza (ID:1283-P)",1283,34,false,439,510,118691.8,29925,0,0,0,373,37405,177100,270998.64,P,10,27500,2750,9085.51
2009,1,16,5,"DeLay, Robert (ID:1191-UN) *",1191,29,true,16,16,1645,1545,0,0,0,16,1645,0,0,UN,0,0,2750,0
2009,1,16,5,"Diamondstone, Kenneth (ID:449-P)",449,33,false,272,331,65980,17370,0,0,0,241,19630,88550,152559.07,P,9,30250,2750,637
2009,1,16,5,"Diaz, Darma (ID:1331-P) *",1331,37,true,254,320,12222.11,10731,0,0,0,250,11462,0,2067.92,P,0,0,2750,1406.84
2009,1,16,5,"DiBrienza, Stephen (ID:C4-UN) *",C4,39,true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2009,1,16,5,"Dickens, Inez (ID:867-P)",867,9,false,496,695,154653,34105,1,8,2150,357,43898,110688,202675.6,P,6,19250,2750,1587.29
2009,1,16,5,"DiGangi, Angelo (ID:1170-UN) *",1170,30,true,80,99,12558,5170,0,0,0,75,5795,0,9926,UN,1,5448,2750,0
2009,1,16,5,"Dilan, Erik (ID:444-P)",444,37,false,179,183,55575,10480,0,0,0,151,13815,20794,46127.84,P,10,27500,2750,0
2009,1,16,5,"Donohue, John (ID:1387-P) *",1387,9,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Dooley, Tom (ID:1410-P) *",1410,22,true,1,1,100,100,0,0,0,1,100,0,100,P,0,0,2750,0
2009,1,16,5,"Dromm, Daniel (ID:1075-P)",1075,25,false,788,1433,147530.96,57503,1,5,260,656,55848.52,129471,276492.68,P,8,23250,2750,4175.54
2009,1,16,5,"Duncan, Michael (ID:1238-P)",1238,31,false,260,375,33852,15175,0,0,0,233,20431,74830,109284.41,P,0,0,2750,0
2009,1,16,5,"Duran, Esteban (ID:1236-UN) *",1236,34,true,33,33,3560,3110,0,0,0,32,3260,0,0,UN,0,0,2750,0
2009,1,16,5,"Emmanuel, Ernest (ID:E5-NP)",E5,45,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Enriquez, Javier (ID:1400-P) *",1400,33,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Erazo, Juan (ID:1339-P) *",1339,7,true,122,131,5840,4655,0,0,0,121,5340,0,3505,P,0,0,2750,0
2009,1,16,5,"Escoffery-Bey, Mark (ID:1324-P)",1324,16,false,199,212,12668.37,11841,0,0,0,196,11486,41906,32465.47,P,0,0,2750,0
2009,1,16,5,"Esposito, Gerald (ID:1193-P)",1193,34,false,645,721,99100.59,41737,0,0,0,581,48105,85195,184595.29,P,3,8995.59,2750,0
2009,1,16,5,"Estiphanos, Medhanie (ID:1350-P)",1350,35,false,73,74,5982.47,2570,0,0,0,70,3295,0,0,P,0,0,2750,1187.47
2009,1,16,5,"Eugene, Mathieu (ID:1086-P)",1086,40,false,294,302,46200,19365,0,0,0,268,31300,109742,156835.5,P,1,2750,2750,0
2009,1,16,5,"Facundo, Luis (ID:1347-NP)",1347,10,false,87,89,18854.47,18,0,0,0,69,3635,0,20794.86,NP,1,7497.73,2750,12543.74
2009,1,16,5,"Feerick, Deirdre (ID:1180-P)",1180,26,false,407,537,84305,21915,0,0,0,347,29845,88550,173559.78,P,4,11000,2750,350
2009,1,16,5,"Felder, Simcha (ID:313-NP)",313,44,false,173,175,183160,2429,2,9,11890,75,14070,0,140595.68,NP,36,99000,2750,0
2009,1,16,5,"Ferreras, Julissa (ID:1235-P)",1235,21,false,344,375,62122,14040,0,0,0,285,21550,72480,130828.91,P,2,5500,2750,21289.29
2009,1,16,5,"Fidler, Lewis (ID:527-P)",527,46,false,397,410,87122,35751,2,54,4273,360,46297,88550,166736.52,P,6,16500,2750,0
2009,1,16,5,"Flores-Vazquez, Martha (ID:234-P) *",234,20,true,14,14,5678,1778,0,0,0,9,1078,0,0,P,0,0,2750,0
2009,1,16,5,"Ford, Lydia (ID:1395-P) *",1395,45,true,5,5,5070,0,0,0,0,4,70,0,617.33,P,1,5000,2750,0
2009,1,16,5,"Forman, Anthony (ID:1370-P) *",1370,42,true,3,3,700,0,0,0,0,2,200,0,0,P,0,0,2750,0
2009,1,16,5,"Foster, Helen Diane (ID:325-P)",325,16,false,458,492,105730.62,15883,0,0,0,389,36540.2,93110,168475.91,P,7,19250,2750,227.62
2009,1,16,5,"Fouratt, Jim (ID:1411-P) *",1411,3,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Fraser, Aaron (ID:1274-NP) *",1274,36,true,11,15,1623.8,300,0,0,0,9,455,0,1117.65,NP,0,0,2750,313.8
2009,1,16,5,"Freeman Saulsberre, Michael (ID:1391-NP)",1391,37,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Friedrich, Robert (ID:1169-P)",1169,23,false,409,645,56843,27026,1,1,500,351,28606,161725,203116.26,P,0,0,2750,13088.5
2009,1,16,5,"Gagarin, Melquiades (ID:1249-P)",1249,29,false,207,257,16369.46,6461,2,30,820,197,7663,43185,59384.9,P,2,5500,2750,0.2
2009,1,16,5,"Galarza, David (ID:851-UN) *",851,38,true,175,187,20116.27,13480,0,0,0,155,13610,0,11453.09,UN,0,0,2750,1019.62
2009,1,16,5,"Garodnick, Daniel (ID:721-P)",721,4,false,1202,1728,603505.95,91204,15,68,75150,749,97295,0,124051.08,P,48,133250,2750,0
2009,1,16,5,"Gennaro, James (ID:283-P)",283,24,false,148,173,67016,5911,0,0,0,95,16116,0,63931.83,P,2,5500,2750,0
2009,1,16,5,"Gentile, Vincent (ID:717-P)",717,43,false,518,757,158503.19,41587,0,0,0,369,45257.38,88550,222111.1,P,2,5500,2750,3421
2009,1,16,5,"Gerson, Alan (ID:268-P)",268,1,false,444,483,91575.77,32042,0,0,0,356,31742,0,176999.48,P,4,13024.23,2750,102581.61
2009,1,16,5,"Gibbs, Edward (ID:878-P) *",878,8,true,53,53,2775,2370,0,0,0,48,2775,0,1385.69,P,0,0,2750,20
2009,1,16,5,"Giraldo, Jose Eduardo (ID:1265-P)",1265,21,false,663,862,29444,24540,0,0,0,652,26745,87960,118567.84,P,0,0,2750,0
2009,1,16,5,"Gleason, Peter (ID:763-P)",763,1,false,263,306,43568.75,21003,0,0,0,237,24018.65,88550,132115.86,P,2,5500,2750,945.03
2009,1,16,5,"Goff, Johnnie (ID:1402-P) *",1402,12,true,116,122,2244,1864,0,0,0,115,2244,0,0,P,0,0,2750,0
2009,1,16,5,"Goldberg, Joshua (ID:1430-NP)",1430,6,false,109,110,6272,0,0,0,0,107,5872,0,5646.09,NP,0,0,2750,1.8
2009,1,16,5,"Golub, Jay (ID:503-P) *",503,29,true,1,1,100,100,0,0,0,1,100,0,100,P,0,0,2750,0
2009,1,16,5,"Gonzalez, Sara (ID:711-P)",711,38,false,353,458,114676,27075,6,60,9660,269,27666,110688,226429.98,P,8,22000,2750,0
2009,1,16,5,"Goodwin, Gwen (ID:1009-P)",1009,8,false,50,61,3926,1871,0,0,0,43,1776,0,3953.22,P,0,0,2750,10.27
2009,1,16,5,"Gorman, Jerwaine (ID:1219-UN) *",1219,31,true,35,38,5540,2090,0,0,0,34,2790,0,1200,UN,1,2750,2750,0
2009,1,16,5,"Gowda, Rajiv (ID:1225-P)",1225,49,false,239,252,36484.26,13589,0,0,0,221,14660,78654,104598.06,P,4,15199.26,2750,12247.53
2009,1,16,5,"Grant, John (ID:1308-P) *",1308,40,true,44,47,3071,2383,0,0,0,41,2208,0,3434.67,P,0,0,2750,363.3
2009,1,16,5,"Gravagna, Joseph (ID:1234-UN) *",1234,19,true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2009,1,16,5,"Grays, Lou (ID:1380-NP)",1380,31,false,8,11,8381.01,0,0,0,0,6,287.44,0,3740.56,NP,1,5463.57,2750,4501.01
2009,1,16,5,"Gregory, Arthur (ID:1396-P)",1396,1,false,32,43,9307.5,1470,0,0,0,26,1200,0,10356.75,P,1,6507.5,2750,258.68
2009,1,16,5,"Griffith, Mark (ID:1202-P)",1202,36,false,665,852,103559.63,35872,0,0,0,593,44750.75,173894,279312.92,P,7,19250,2750,14629.87
2009,1,16,5,"Grinage, David (ID:1154-P)",1154,36,false,405,577,36845.04,20917,2,18,500,378,23534,84122,125298.12,P,0,0,2750,104
2009,1,16,5,"Gulluscio, Frank (ID:1158-P)",1158,32,false,296,364,63597.3,17570,0,0,0,258,22371,88320,152516.24,P,5,13750,2750,352.44
2009,1,16,5,"Hackshaw, Rock (ID:405-P)",405,40,false,299,363,16556,15501,0,0,0,295,16156,77136,95454.35,P,0,0,2750,928.44
2009,1,16,5,"Halloran, Daniel (ID:1309-P)",1309,19,false,376,443,63236.71,34350,0,0,0,337,35917.5,102568,139391.52,P,3,10597.09,2750,67852.5
2009,1,16,5,"Harris, Richard (ID:1174-UN) *",1174,24,true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2009,1,16,5,"Hayes, Adrienne (ID:1200-P) *",1200,27,true,176,244,16075,9465,0,0,0,159,10210,0,11558.62,P,0,0,2750,500
2009,1,16,5,"Herbert, Anthony (ID:738-P)",738,41,false,157,157,10330,7555,0,0,0,148,8130,0,11458.03,P,0,0,2750,18375
2009,1,16,5,"Heyer, II, John (ID:1224-P)",1224,39,false,438,580,80380,43335,0,0,0,381,42865,88550,167544.22,P,2,5500,2750,0
2009,1,16,5,"Hinds, Terry (ID:1161-UN) *",1161,45,true,114,139,9475,6360,0,0,0,106,5930,0,9837.77,UN,0,0,2750,0
2009,1,16,5,"Hobson, Janelle (ID:1299-P) *",1299,41,true,108,115,5049.05,3968,0,0,0,106,4538,0,840.36,P,0,0,2750,211.05
2009,1,16,5,"Hogan, Robert (ID:1367-P)",1367,28,false,89,99,4940,3095,0,0,0,87,3490,0,3578.08,P,0,0,2750,400
2009,1,16,5,"Hooks, Jr., David (ID:359-NP) *",359,31,true,30,30,1854.26,990,0,0,0,29,1450,0,1050,NP,0,0,2750,404.26
2009,1,16,5,"Hopkins, Martin (ID:1306-P) *",1306,43,true,6,7,750,210,0,0,0,5,450,0,168.54,P,0,0,2750,0
2009,1,16,5,"Horvath, Irene (ID:1427-NP)",1427,1,false,1,1,100,0,0,0,0,1,100,0,56.15,NP,0,0,2750,0
2009,1,16,5,"Howard, Chris (ID:1397-P) *",1397,9,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Hunley-Adossa, Delia (ID:1325-P)",1325,35,false,295,408,49887.92,19295,4,141,16755,249,21066,76890,123590.81,P,3,10392.12,2750,64515.15
2009,1,16,5,"Hunter, Robert (ID:KN-P)",KN,36,false,208,234,10072,7823,0,0,0,205,9277,44118,54036.16,P,0,0,2750,2407.97
2009,1,16,5,"Iannece, Jerry (ID:DE-P)",DE,19,false,364,464,122772.74,37343,0,0,0,268,32376,107333,229775.62,P,5,18396.74,2750,0.1
2009,1,16,5,"Ighile, Osaretin (ID:1389-P) *",1389,35,true,2,2,1918.38,0,0,0,0,0,0,0,0,P,0,0,2750,1918.38
2009,1,16,5,"Iglesias, Robinson (ID:1344-P)",1344,38,false,143,146,6974,6687,0,0,0,140,6974,39402,42328.28,P,0,0,2750,303.71
2009,1,16,5,"Ignizio, Vincent (ID:1078-P)",1078,51,false,258,284,74322.77,23240,2,68,26125,211,29816.87,88450,157443.05,P,5,13750,2750,4.19
2009,1,16,5,"Jackson, Robert (ID:484-P)",484,7,false,504,551,87467,20451,2,13,5730,443,32915,107325,183136.1,P,6,16500,2750,3775.88
2009,1,16,5,"James, Letitia (ID:480-P)",480,35,false,512,539,57286,25712,0,0,0,484,40086,110688,166903.05,P,1,2750,2750,11765
2009,1,16,5,"Jennings, Allan (ID:ER-NP)",ER,28,false,16,19,10485,0,0,0,0,10,885,0,10921.86,NP,2,5600,2750,0
2009,1,16,5,"Jerez, Felix (ID:1332-P) *",1332,7,true,41,41,4560.57,1925,0,0,0,38,2141.78,0,1765.57,P,0,0,2750,2206.44
2009,1,16,5,"Johnson, Ayo (ID:1254-P) *",1254,46,true,183,192,8632.21,7695,0,0,0,178,8085,0,10596.35,P,0,0,2750,43095.57
2009,1,16,5,"Johnson, Daryl (ID:1279-P) *",1279,16,true,155,167,7944.46,5555,1,2,20,150,6730,0,8324.67,P,0,0,2750,1124.46
2009,1,16,5,"Johnson, Marcus (ID:1218-UN) *",1218,12,true,3,3,7.38,150,0,0,0,1,7.38,0,7.38,UN,0,0,2750,0
2009,1,16,5,"Jones, Carolyn (ID:1288-UN) *",1288,16,true,58,59,2546,2371,0,0,0,58,2546,0,280.97,UN,0,0,2750,0
2009,1,16,5,"Jones, Saquan (ID:1262-P)",1262,36,false,600,681,14340,10212,0,0,0,596,13770,57875,70085.46,P,0,0,2750,2705.91
2009,1,16,5,"Jones, Stephen (ID:760-P)",760,28,false,82,85,3596,1689,0,0,0,79,1496,0,1900,P,0,0,2750,0
2009,1,16,5,"Jung, S.J. (ID:1337-P)",1337,20,false,400,439,145513.99,19180,0,0,0,292,20848.61,107333,240077.28,P,18,58275,2750,15.38
2009,1,16,5,"Kalathara, Stanley (ID:1248-NP)",1248,25,false,433,519,127587,0,0,0,0,360,44721,0,135476.39,NP,4,35700,2750,0
2009,1,16,5,"Kallos, Benjamin (ID:1301-UN) *",1301,5,true,86,169,11224,7167,8,55,3935,71,5404,0,1259.56,UN,0,0,2750,0
2009,1,16,5,"Kann, Jerry (ID:492-P)",492,22,false,8,11,467.93,365,0,0,0,6,467.93,0,209.61,P,0,0,2750,179.48
2009,1,16,5,"Kaufman, Stephen (ID:1399-P)",1399,5,false,39,45,3048.51,2085,0,0,0,37,2354.58,0,2968.93,P,0,0,2750,299.58
2009,1,16,5,"Kavadas, Constantine (ID:1195-NP) *",1195,20,true,212,231,50865,8860,0,0,0,191,12440,0,40010.15,NP,4,25750,2750,262.34
2009,1,16,5,"Key, Winchester (ID:1360-P)",1360,42,false,274,285,22591.7,13585,0,0,0,261,16552.1,0,30150.34,P,0,0,2750,44284.18
2009,1,16,5,"Kim, Kevin (ID:1322-NP)",1322,19,false,1073,1319,517029.51,0,0,0,0,656,68794.01,0,648602.88,NP,58,167955.05,2750,6017.45
2009,1,16,5,"Kim, PJ (ID:1373-P)",1373,1,false,585,617,107302,17689,0,0,0,525,34282,88550,184624.05,P,16,44010,2750,1282.71
2009,1,16,5,"Kim, Ronald (ID:1368-P) *",1368,20,true,91,99,22428.39,7630,0,0,0,72,7305,0,5410.81,P,2,5500,2750,669.49
2009,1,16,5,"Kinard, Tulani (ID:1278-P)",1278,41,false,335,382,30477,17961,0,0,0,309,17501,76716,102719.12,P,0,0,2750,110.34
2009,1,16,5,"King, Andy (ID:1185-P)",1185,12,false,469,557,33075.59,17271,0,0,0,430,21600.59,79730,113341.83,P,0,0,2750,2666.78
2009,1,16,5,"King, Erlene (ID:716-P)",716,45,false,218,221,20172.75,16745,0,0,0,195,17753.75,84122,103531.66,P,0,0,2750,77057.75
2009,1,16,5,"Koo, Peter (ID:1359-NP)",1359,20,false,311,338,421425,0,0,0,0,188,26140,0,515290.42,NP,15,316070,2750,1425
2009,1,16,5,"Koppell, G. Oliver (ID:459-P)",459,11,false,481,679,127363.72,37356,3,37,6725,351,44212,88550,216689.59,P,4,11400,2750,225.3
2009,1,16,5,"Koslowitz, Karen (ID:GS-P)",GS,29,false,349,371,107253.63,28070,2,21,6015,283,34009.63,185855,284102.29,P,15,41250,2750,560
2009,1,16,5,"Kuhn, Timothy (ID:1413-P)",1413,49,false,16,27,5617.97,1075,0,0,0,13,763.51,0,5200.07,P,1,2750,2750,0
2009,1,16,5,"Kurland, Yetta (ID:1240-P)",1240,3,false,583,867,98891.42,37332,3,28,1190,512,39490.05,88550,227384.89,P,5,18220.08,2750,1290.8
2009,1,16,5,"Lander, Brad (ID:1164-P)",1164,39,false,588,662,121623.14,38411,7,102,22404,497,52544.5,177100,243180.12,P,9,24750,2750,142.76
2009,1,16,5,"Landesman, Dodge (ID:1302-P) *",1302,2,true,143,154,13132,7137,0,0,0,137,8172,0,0,P,1,2750,2750,0
2009,1,16,5,"Lantigua, Manuel (ID:1316-P)",1316,7,false,327,356,23434.81,19480,0,0,0,314,20444.81,88550,108539.16,P,0,0,2750,552.44
2009,1,16,5,"Lappin, Jessica (ID:805-P)",805,5,false,824,1154,403016.06,50170,7,23,13650,547,73050.06,0,188215.72,P,46,126750,2750,0
2009,1,16,5,"Lasher, Micah (ID:1244-UN) *",1244,6,true,71,76,8280,350,0,0,0,0,0,0,8210.26,UN,1,7100,2750,0
2009,1,16,5,"Leandre, Jacques (ID:1246-P)",1246,31,false,444,590,35762.98,20668,0,0,0,421,25467.98,88550,125220.41,P,0,0,2750,160.28
2009,1,16,5,"Leroy, Mireille (ID:1310-P) *",1310,28,true,27,47,9642.01,952,0,0,0,22,762,0,2663.91,P,2,8555.01,2750,7903.01
2009,1,16,5,"Levin, Stephen (ID:1204-P)",1204,33,false,361,397,96248,22110,0,0,0,295,33513,110688,184621.24,P,4,11000,2750,0
2009,1,16,5,"Lewis, Frederick (ID:1097-P)",1097,31,false,237,269,14444.45,10630,0,0,0,229,12534.45,0,12165.09,P,0,0,2750,79.45
2009,1,16,5,"Lewis, Prince (ID:574-P)",574,42,false,152,155,23709,6670,0,0,0,146,7005,0,0,P,1,5704,2750,2979
2009,1,16,5,"Linares, Guillermo (ID:AZ-P) *",AZ,10,true,142,151,53565.95,8580,0,0,0,97,6710,0,50693.59,P,5,13750,2750,750.3
2009,1,16,5,"Maragos, Angelo (ID:1390-P)",1390,26,false,283,311,36876,17530,0,0,0,255,17341,81060,117440.04,P,3,16500,2750,506.12
2009,1,16,5,"Marco, Priscilla (ID:1177-UN) *",1177,49,true,137,144,9159,7105,0,0,0,132,7059,0,2370.62,UN,0,0,2750,0
2009,1,16,5,"Markell, Debra (ID:DJ-P)",DJ,19,false,214,295,41930.59,14000,0,0,0,178,15516,96999,138479.07,P,1,3250,2750,155
2009,1,16,5,"Mark-Viverito, Melissa (ID:743-P)",743,8,false,487,611,80348,24277,1,10,3000,422,28326.5,88275,163153.55,P,6,17822.5,2750,8610.06
2009,1,16,5,"Martellaro, Charles (ID:1393-P) *",1393,25,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Marthone, Joseph (ID:1298-P) *",1298,28,true,9,9,190.66,146,0,0,0,9,190.66,0,108.36,P,0,0,2750,0
2009,1,16,5,"Martinez, Juan (ID:MJ-NP) *",MJ,34,true,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Martinez, Miguel (ID:223-NP) *",223,10,true,122,133,55912,0,0,0,0,88,13762,0,20104.21,NP,4,11000,2750,0
2009,1,16,5,"Mascetti, Michael (ID:1210-UN) *",1210,30,true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2009,1,16,5,"Masson, Fred (ID:1398-P)",1398,7,false,106,105,9400,9400,0,0,0,105,9400,0,7468.17,P,0,0,2750,1
2009,1,16,5,"Materna, Janine (ID:1366-P)",1366,51,false,474,569,54114.79,27139,0,0,0,443,31699.69,88550,135836.02,P,2,5500,2750,25
2009,1,16,5,"McKenzie, Dexter (ID:1261-P)",1261,45,false,328,369,50430,19540,3,21,1600,301,18570,73216,127481.73,P,2,11010,2750,1600.93
2009,1,16,5,"McLaughlin, Shaun (ID:1406-NP)",1406,27,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Mealy, Darlene (ID:846-P)",846,41,false,384,455,51811,16493,0,0,0,346,24031,86435,150692.67,P,3,8250,2750,9576.82
2009,1,16,5,"Mendez, Rosie (ID:804-P)",804,2,false,265,291,68636.76,17837,0,0,0,218,17743.2,44276,101714.78,P,5,13750,2750,139.79
2009,1,16,5,"Mitchell, Kenneth (ID:1166-P)",1166,49,false,483,545,112306,38896,0,0,0,415,49131,88550,187583.6,P,5,13750,2750,0
2009,1,16,5,"Mobley, Connis (ID:1382-P) *",1382,47,true,30,33,1868.79,1123,0,0,0,29,1549.29,0,463.41,P,0,0,2750,340.79
